review_id,product_id,review_content,rating,date,helpful_vote,verified_purchase,top_reviewer,title,bought_model,is_anomaly
4036,1,I liked that it was easy on the eyes and that you can adjust the font. I was skeptical at first but when I started reading it was effortless.,5,2018-09-05,,True,,Easy to read books,,
4037,1,"Update: 11/1 Amazon customer service does it again! Returned my defective Kindle and received a replacement on September 17. Since then I have only had to charge it once and have had no issues like the original. At this point and time I will recommend this e-reader to anyone in the market.<br /><br />Kindle Paperwhite is an amazing idea. Anti glare screen allowing you to read outside easily. However, there have been nothing but problems since I received this item. Randomly freezes and needs to be rebooted. The battery lasts less than a day making it impossible to read outside away from an outlet. I can deal with the light bleeding at the bottom of the screen but the other issues render this Kindle virtually useless.",5,2018-09-05,,True,,Amazon customer service does it again!,,
4038,1,"This is my third Kindle ereader.  Each episode has been better than the last.  I love this one because I can read outside in sunlight, or in dim lighting without eye strain.  The touch screen is responsive. The e-ink is very crisp and easy to read. I have read a few hours over several days and the battery still had a good charge.",5,2018-09-05,,True,,Best Kindle yet!,,
4039,1,"This unit was a replacement unit for an older unit and is everything it says it is. very fast, stays charged  much longer than original unit I owned. I would highly recommend this unit",5,2018-09-05,,True,,"6""Paperwhite E-reader",,
4040,1,We like all the new features,5,2018-09-05,,True,,Great Kindle,,
4041,1,"At least with the current firmware, you are not able to completely turn off the blue backlight.",1,2018-06-04,,True,,Blue backlight can not be turned off.,,
4042,1,What a great reader!  The battery lasts me well over the week and the screen is easy to read outside.  It is well made product and would recommend it to others.,5,2018-06-04,,True,,Excellent E-reader.  Solid construction and excellent batter life.,,
4043,1,Wife loves the Paperwhite and now I can sleep without a light on.  We both win!,5,2018-06-04,,,,Five Stars,,
4044,1,This is the best kindle that I have owned.  It is very easy to read. I like the fact that I can read in the dark.  It helps when you are flying at night on a relatively dark plane.,5,2018-06-04,,True,,This is the best kindle that I have owned,,
4045,1,"<div id=""video-block-R13LY4WL6EVBSQ"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/F1wJKNVJy7S.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/A13G1dhu+DS.png"" class=""video-slate-img-url"">&nbsp;I bought a kindle and never looked back! I bought specifically to do business reading. I don't know about you but when I read to attain vital information that will help me further my business I want to access information fast and easy, I want to take just what I need from a book and leave the rest. And most importantly, I want to refer back to my book without having to flip through a bunch of pages to get to what I want to re-read.<br /><br />That's why I read all business related books in my Kindle Paperwhite. I love the e-ink display, it's lightness, and that I can carry it anywhere.<br /><br />I can highlight, add notes, screenshot, build my vocabulary, create ebook collections and soooo much more with one little device.<br /><br />Also I can carry all my books in one light kindle instead of carrying physical books which can become a storage problem or weight problem when traveling.",5,2018-06-04,,True,,I bought a kindle and never looked back!,,
4046,1,I love using this Kindle.  The only problem I can think of is they don't explain how to use a brightness setting.  I would like it brighter when I am reading indoors.,4,2018-06-04,,True,,I love using this Kindle,,
4047,1,If you really like read books. I recommend this item. Excellent purchase.,5,2018-06-04,,True,,Five Stars,,
4048,1,"Bought this for the wife (along with Kindle Fire and non-backlit Kindle E-reader, the Paperwhite was by far the best!  She reads with it every night and so far it's only been charged once.",5,2018-06-04,,True,,the Paperwhite was by far the best! She reads with it every night and so ...,,
4049,1,Excelente producto,5,2018-06-04,,True,,Five Stars,,
4050,1,Am very pleased with my new Kindle. Ordered this one for the light so I can read in the car at night (while my hubby is driving of course).,5,2018-06-04,,True,,Am very pleased with my new Kindle,,
4051,1,Love it. Zero issues.,5,2018-08-26,,True,,Works great,,
4052,1,This product is better than expected.  Only thing I would change is it should come with an electric plug,5,2018-08-26,,True,,Awesome,,
4053,1,Is there anyway to change this now?  The ads drive me crazy!,4,2018-08-26,,True,,Should have bought WITHOUT ADS.,,
4054,1,"Waited patiently (about 10 days) for my paperwhite.  Excited to open and begin set up.  But, am stuck.  I am at a screen that asks if I want to purchase the Amazon Prime and I don't want to at this time.  I have spent 30 minutes plus trying to get out of that screen and move on to the next to no avail.  Very disappointed.",4,2018-08-26,,True,,Paperwhite,,
4055,1,"Liked  my  old  kindle ,  from  2012?  better.  Easier to find what I  wanted",3,2018-08-26,,True,,Don't  like it  as  much  as my  old  kindle,,
4056,1,I just bought a new Kindle Paperwhite and I want to return my old one.  It has a problem with page turning sometimes.,5,2018-08-26,,True,,What is a headline?,,
4057,1,Does one thing and does it well. Easy to read for long periods without eye strain.,5,2018-08-26,,True,,Great e-reader for everyone,,
4058,1,"I love my Kindle. Lightweight enough to carry in my handbag or my backpack when I go out. Great for the beach, pool and cruises as well as sitting at the doctor’s office. Clear and lightweight make it a great choice for me.",5,2018-08-26,,True,,Love it!,,
4059,1,"I'm a big book worm and always have preferred my books as a hard copy, in my hand. I am very late to jump on the E-reader train but I'm happy I did. I still buy paper books but this is great for outside reading (because with a paper book is sounds nice but it's actually a disaster), bringing more than one book on-the-go with you, and late night reading that your partner can sleep through. The paper white is easy to use, connected to goodreads which i love, and very small and light. I have kindle unlimited now and get tons of sales on books which is awesome. There are some paper backs I want to read and for $8-15 its not worth it but when theyre on sale on the paper white they're $1/2 and thats definitely worth it. Overall great E-reader. Glad I went with a paper white over a Nook. Amazon is much cheaper than B&N.",5,2018-08-26,,True,,Love,,
4060,1,Beautiful. This was an upgrade from kindle touch.  Couldn’t live without one!,5,2018-08-26,,True,,Kindles are the best!!,,
4061,1,"It was a gift, she loved it!!",5,2018-04-16,,True,,she loved it!,,
4062,1,The Paperwhite Kindle lasted 9 days only....I had to charge it 4 times and on the last day it wouldn’t turn on.  I am very disapointed with the kindle.  So...in order to avoid repeat of the problem I am now trying the Voyager.  If I have a problem with this I won’t by another Kindle.  I will just read on my Ipad.,1,2018-04-16,,True,,The Paperwhite Kindle lasted 9 days only... ...,,
4063,1,I used to use an iPad mini but was difficult to use outdoors so I decided to finally buy a kindle.....glad I did! I went with this model because I did not need all the bells and whistles of the more expensive model.,4,2018-04-16,,True,,My first kindle :),,
4064,1,The price can not be beat we love it.,5,2018-04-16,,True,,Five Stars,,
4065,1,I love my kindle paperwhite. I love it so much that I fully my husband one.,5,2018-04-16,,,,Love it,,
4066,1,I read from this every single day. Necessity.,5,2018-04-16,,True,,Five Stars,,
4067,1,I started having a habit to read! Excellent to minor time between on this kindle!,5,2018-04-16,,True,,Excellent to minor time between on this kindle,,
4068,1,"I like the most is that it is lighted, no need for. Lamp. Also does not reflect in the sun",5,2018-04-16,,True,,I like the most is that it is lighted,,
4069,1,This is great for reading poolside or on the beach.  It is lightweight and easy to pack.  There’s no glare so that it is like reading book print.,5,2018-04-16,,,,Reads like book print with the ease of an ereader,,
4070,1,"I LOVE the product. I am, however, a little bummed that the price was dropped to $79.99 via some sort of promotion a day or two after mine arrived in the mail. Would have saved myself a pretty penny...",5,2018-04-16,,True,,I LOVE the product,,
4071,1,Taking long vacations was always hard for me because I read a book every few days and it was hard to pack books. I finally broke down and got a Kindle and love it for that. I still like to turn the pages and be able to go right back to a part I wanted to re-read because of a new clue or a person who came into the story at the beginning but not again for another quarter of the book. I'll know that what I want to see again is about a quarter or third of the way back. You might not be aware you want to go back and so you don't bookmark it. Other than that it's great. And so easy to buy new books for future reading.,5,2018-08-07,,True,,Great Way to Read When You're Traveling,,
4072,1,I definitely enjoy my Kindle. It's so nice being able to have so many books at your finger tips with one device.,5,2018-08-07,,True,,I definitely enjoy my Kindle,,
4073,1,"Be aware of the somewhat hidden cost of later paying 20.00 usd for the permission to open your kindle and not see the random_bodice_ripper novel add they are pimping that month. I mean really, at the very least they could target your tastes in the genre of your most common choice like the website itself does, but no. Also, having to input a number to view the next page in the list of your books is pretty annoying as opposed to tabbing the side or having a button to move back and forth seems pretty ancient.",3,2018-08-07,,,,Beware the hidden cost,,
4074,1,Paperwhite display is supposed to be 6” but is only 4.75” unless you measure top corner to opposite bottom corner.  Misleading. Very disappointed in that.  Bought a 4th one because the batteries keep losing ability to hold a charge after a year.,3,2018-08-07,,True,,NOT a 6” display as advertised,,
4075,1,"I love love love my new Kindle Paperwhite! Easier on my eyes, can adjust text size and boldness, lightweight, too! I had been reading books on my iPad, but it is SSO MUCH BETTER using my Kindle. Highly recommend!",5,2018-08-07,,True,,What’s not to love?!,,
4076,1,"My previous Kindle was 5 years old and still worked fine, but I was getting tired of changing the batteries for my clip-on light due to falling asleep while reading. Also, my wife appreciates not having a light shining in her eye, surprise, when turning over. Having a touch screen over ""buttons"" adds to the reading experience. I like my new E-reader better than I thought I would.",5,2018-08-07,,True,,Better than I thought,,
4077,1,It's very light and comfortable to handle,5,2018-08-07,,True,,Love it!,,
4078,1,Never leave home without it!!!,5,2018-08-07,,True,,Five Stars,,
4079,1,Love reading with this & it was a great deal on Prime Day.<br />The ads for $20 are totally worth it because they only show up when you aren't using it.<br /><br />WHY!? Did you put the power button exactly where I set this thing on my knee comfortably?  I literally power it off every other time I set it on my knee while I relax...  The button belongs on top or the side.,4,2018-08-07,,True,,Great to read with except...,,
4080,1,This was not as easy to use as the Fire. I have 9th generation Fire and have had all the previous ones. Just could not get a grasp on this one.,2,2018-08-07,,True,,not as easy to use as the regular Fire tablets.,,
4081,1,Very good!,5,2018-08-19,,True,,Easy to use.,,
4082,1,Perfect for reading anywhere and everywhere. The backlight can be adjusted depending on your preference.,5,2018-08-19,,True,,The backlight is amazing!,,
4083,1,"I've been a Kindle believer for years, but largely abandoned mine for phone and tablet use. However, the paper white with the subtle lighting makes the most readable surface in the universe. Mine was an impulse buy, triggered by a trade-in deal Amazon offered, and I'm glad I did it.",5,2018-08-19,,True,,Paper white + light makes a difference,,
4084,1,"Love this device, all my books in one spot with a super easy to read display in ANY light! Makes train ride enjoyable!",5,2018-08-19,,True,,Love this device!!!,,
4085,1,For the longest time I was &#34;I love paper book too much to use an e-reader&#34; then I finally got the kindle and couldn't go back,5,2018-08-18,,True,,"For the longest time I was ""I love paper book too much to use an e-reader"" then ...",,
4086,1,"I really liked the product in the beginning.<br />It’s amazing to have so many books available in one tablet. However, the product is not so reliable. The light has started to flicker And it is very inconvenient to read a book jn the night. It’s disappointing as it has been just over 6 months since I purachaed it.",1,2018-08-18,,True,,Flickering light,,
4087,1,"Love the lighted screen, miss the page turning buttons on my old kindle.  Pages are turned by finger touch, I find it tedious. This model has some other advantages but those buttons were nice",4,2018-08-18,,True,,Page turning,,
4088,1,I'm cheap I don't remove the ads.  I think I prefer this one best because it is books and that's it.  I get distracted on my Fire by games and what not.  I also love that all the books are together in your library instead of having a Books and Docs like the Fire.  I definitely like this paperwhite best of all the kindles I have had so far.,5,2018-08-18,,True,,Love it!!,,
4089,1,"Does one thing, but does a great job at it",5,2018-08-18,,True,,Solid e-reader,,
4090,1,Thought it would be a little larger and come with a case.,4,2018-08-18,,True,,Little smaller than I thought,,
4091,1,Got this as a Prime Day deal.  The screen freezes from time to time and the lighting is uneven on the bottom as others have said in their reviews.  For a very basic e-reader it does what it’s supposed to.,4,2018-09-10,,True,,Overall a good buy,,
4092,1,"Got this for my 92 year old Mom. Everything has to be easy for her. It was very annoying to have all the advertisements popping up. Older person cannot handle this. I had paid for her first paperwhite for them to be taken off. The salesperson told me I wouldn’t have to pay again. The first paperwhite only lasted 1 1/2 year. It wouldn’t connect to wi-fi. The geek squad told me it was no good anymore. So I get a new one. So annoying all the pop ups. Called for help and they did remove them and didn’t charge me, but found out they do charge for each. I don’t think the customer should have to pay for this at all, to have advertisements taken off. She does like the ereader. The light is very good.",4,2018-09-10,,True,,Easy to set up and use,,
4093,1,"I've personally owned 2 Kindle's.  The first version I had was the Kindle 2 (bought a super-soft leather case for it) that lasted OMG 7 years maybe, then I upgraded to the latest version.  Both my kids have also have Kindle's (regular Paperwhites, not those garbage ""for kids"" ones that have games or crap) and they love them.  However, kids books are more image-heavy than regular books, especially if you have kids into graphic novels/manga.  I would LOVE it if Paperwhites had much larger memory capacities.  I also want to add that I like the size of Paperwhites (paperback size) rather than anything bigger or smaller.  Please & thank you.",4,2018-09-10,,True,,Apple needs to concentrate on Paperwhites,,
4094,1,I love my 2nd kindle!!!<br />I had one of the 1st... battery died... love this... great price on a sale... almost matched refurbished price!,5,2018-09-10,,True,,I love this version!!!,,
4095,1,"My Kindle randomly stopped working, and is frozen on the critical batter screen. I don't see the LED light to indicate charging, so it it won't charge at all. I tried everything recommended by support, but nothing worked to fix. I guess these are made to die after a few years...",1,2018-09-10,2.0,True,,"Won't charge, so now it's a paperweight",,
4096,1,It’s a great product except that battery doesn’t last very long even if you keep buying chargers. I love the convenience and portability but books can be expensive and the kindle is not very durable. This is my third kindle and might be the last if I can’t replace/fix the battery.,2,2018-09-09,,,,No charger included with the newer models. Battery doesn’t last long and can’t be replaced.,,
4097,1,Good product,5,2018-09-09,,True,,Five Stars,,
4098,1,"I was able to grab this on sale during Prime Day and so happy that I did!  I've never been a really big ""reader"" (I generally listen to my books on Audible) but I'd recently gotten into the habit of enjoying the experience of actually falling into a story with the voice in my own head.  I had been using an old 7"" full color tablet for my reading and it worked well for a while.  However, I accidentally shattered the screen when I dropped my computer on it while on vacation.  So I figured I'd reward myself by purchasing an ""official"" E-reader.  I went back and forth for quite a while debating on whether to get the entry level Kindle or the Paperwhite.  I opted for the latter and I honestly couldn't be happier!  I love the overall feel of this unit in the hand and it is CERTAINLY a different reading experience on an official e-reader (e-ink) vs. an LCD/LED tablet screen.  It's much easier on the eyes (which isn't even something I ever noticed before until I had the opportunity to read on this this device) and I'm so happy that I opted to go with the backlit option that comes with the Paperwhite vs. the entry level Kindle.<br /><br />Anyone considering a first time e-reader I couldn't recommend this item high enough!",5,2018-09-09,3.0,True,,So Happy I Bought This!,,
4099,1,"I love reading books from my Kindle at night, in the car, or outside.  The screen lends itself to easy viewing no matter where I may be.  I was delighted with the ease of ordering my new one and with the auto download of all the books on my old one.  It even took me right back to the location in the book I was reading when my old one crashed.",5,2018-09-09,2.0,True,,Love my Kindle !,,
4100,1,"The Kindle Paperwhite may be considered a step up for many people, but I found bot the he unit's resolution and led lighting to not be as easy on the eyes as claimed.  Compared to my 2014 KIndle, the actual screen clarity wasn't as good, notwithstanding the 300 ppi claims.  The unit I got wasn't nearly as good as my old model.  And the led ilghting didn't make for a good reading experience. I don't read with the lights out, so I was constantly attempting to adjust the brightness function of this unit, whereas with the LED lighting completely off the screen was almost but not quite as good as my older Kindle.<br /><br />And compared to a higher end tablet such as the iPad Pro with ambient light sensor, the KIndle is no match when reading in any kind of light.  I know that this is an unfair comparison given the cost differential and different functionality on both devices, but have found that reading on the Kindle, the models without the extra LED light seem to offer better resolution and the 'soft glow' from the built in LEDs doesn't enhance my experience as a reader.",3,2018-09-09,2.0,True,,May be the best seller but not the reader for me,,
4101,1,Do not like this device at all.  It is not user friendly.  I will be returning immediately.,1,2018-03-17,,True,,One Star,,
4102,1,"I am very pleased with my new Kindle, especially since all of the books from my old one automatically downloaded! I didn't miss a thing--what a relief!",5,2018-03-17,,True,,I am very pleased with my new Kindle,,
4103,1,This is my second Kindle purchased after the previous Kindle screen stopped working.  This one has lasted two years and its charging port fails and the battery is loosing its charge.  The unit cost over $100 and they want over $80 just to fix the charging port.  Lousy quality.,1,2018-03-17,,True,,This is my second Kindle purchased after the previous Kindle ...,,
4104,1,"My wife was pleased with the Kindle Paperwhite E-reader-Black,6&#34;. She reads one or two books a day, and has zero complaints. On a scale of 1 to 10 she gives it a TEN Plus!",5,2018-03-17,,True,,It is easy to read in bright sunlight.,,
4105,1,I'm a first user with a kindle paper white I recently purchased on Amazon. I've always had a preference of hardback cookbooks and reading books. I was recently looking at the newspaper selection USA Today on kindle. When I pushed for more info I was redirected that I had signed up for a 14 day free member ship then $11.99 a month after the free trial. I did not want ENROLL to USA TODAY. I've tried cancelling so far the link I was sent won't work. Does anyone else have any suggestions you might share please? I like kindle and can't wait to upgrade to a more larger one. Thank you all,3,2018-03-17,,True,,Suggestions please,,
4106,1,"I had a previous edition which I really liked, but it required a light to read in the dark. This one with the lights in the screen is ideal. My daughter has one so I up graded and am very happy! The battery last a long time. I didn't pay to have the ads removed but I don't mind them.",5,2018-03-17,,True,,"I had a previous edition which I really liked, but it required a light to read in ...",,
4107,1,"My first Kindle, ever. I'm in love. This Paperwhite model gives me the false sense that I'm reading a physical book and not a digital one. Also, it fits perfectly in my small purses and even pockets in my coats. Love it!! I should've investing in one sooner.",5,2018-03-17,2.0,True,,I'm in love. This Paperwhite model gives me the false sense ...,,
4108,1,"I had a 5-year-old paperwhite that froze and could not restart.  This version is awful.  I do not want constant ads.  I do not want to have to swipe to open my kindle.  What happened to the nice typewriter keys, pencils, etc. pictures when kindle was not active?  Now it is constant ads for cheap &#34;paperbacks.&#34;  My device should have been find, except for greedy corporate initiatives - like my device could not handle an update.  If I can't work it out I'm returning to actual books.",1,2018-03-16,,True,,What happened to the nice typewriter keys,,
4109,1,Terrible quality control.  40 days = dead.  Menu hell to return/replace.,1,2018-03-16,3.0,True,,zero quality control,,
4110,1,Replaced one I dropped. The reload process was very simple and the new one is as great as the old one.  Great product.,5,2018-03-16,,True,,They are as good as ever,,
4111,1,Ordered this since my older paper white had seen better days. I absolutely love the led screen which allows me to read without keeping the light on and it was super easy to set up as it came with my account already on it as well as the books I had downloaded on my previous kindle.,5,2018-09-09,,True,,Love the led screen!,,
4112,1,"I purchased the Kindle paper white to replace an early generation Kindle I had purchased in 2009.  This Kindle is much lighter and compact than my older Kindle.  The screen size is the same, but the keyboard and various function buttons are now gone.  All functions are now integrated into a touch screen, which is very convenient.  This screen is also lit, whereas my older Kindle needed a separate light source in order to read at night.  I love this reader and carry it with me everywhere.",5,2018-09-09,,True,,Great E-Reader,,
4113,1,"Perfect size and functionality, easily adjustable font size, word definition function available, which is very helpful, easy to navigate.",5,2018-09-09,,True,,Very convenient,,
4114,1,I love it,5,2018-09-09,,True,,All right,,
4115,1,I bought this for my daughter who is in college. She is an avid  reader.  She loves it! She loves how she can read outside and there’s no glare. We highly recommend this to anyone who reads a lot!,5,2018-09-08,,True,,Easy to read in any light!,,
4116,1,I love to read and this is fantastic. I love it. No i didn’t have to go looking for a book some place,5,2018-09-08,,True,,Love love love it,,
4117,1,Wow! Now I can read in the middle of the night without getting up and putting on the light! Goodbye original Kindle ☺️,5,2018-09-08,,True,,A New World!,,
4118,1,I hope she liked it,5,2018-09-08,,True,,Present,,
4119,1,I like it its exactly what i wanted. I know i can get kindle for my lap top or phone but this screen is flat so no  glare to trigger my migraine it has the light its small and I love books sobits perfect for me.,5,2018-09-08,,True,,Its nice,,
4120,1,Light; easy to use and carry.,5,2018-09-08,,True,,Good buy!,,
4121,1,Mi favorita para leer,5,2018-12-24,,True,,Buen precio,,
4122,1,A terrific e-reader. Lots of storage and easy on the eyes!,5,2018-12-24,,True,,Love it!,,
4123,1,Best kindle model. Have been using these for 5 years and the oldest one still performs great.,5,2018-12-24,,True,,Great Ebook reader,,
4124,1,does not automatically bookmark last page read. Device seems smaller than original Kindle.,1,2018-12-24,,True,,ease of use..,,
4125,1,Lasted 1 year 1 month and died . Amazon said hardware failure????…..<br />+ 100.$ for 1yr of operation ?????? NOT WORTH THE COST......BEWARE!!!!!!!!,1,2018-12-23,,True,,BAD DEVICE,,
4126,1,"Although I thought I would never buy an e-reader because I enjoy the actual feel of a book in my hand, I love the e-reader. I can upload thousands of books without books taking up space in my home. The e-reader is light in weight, easy to read and the lighting is perfect.",5,2018-12-22,,True,,New E-Reader,,
4127,1,"I like the fact that I can download many books into this and toss it into my bag when traveling.  The settings let me adjust the font size, and background lighting to my changing needs. My only gripe is that a digital copy should not cost $9.99, considering it cost zero to produce it. And it's not like I can resell the downloaded copy at a yard sale, like I can do books, or even give it away for someone's elses pleasure.",4,2018-12-22,,True,,Better than Carrying Books,,
4128,1,This product failed on mid December and although fully charged it will not turn on.  I have a significant amount of content I purchased that is on this device and I have no way of contacting Amazon to help me with this problem in a way that I can replace the device and still retain the content I paid for. HELP!!!,1,2018-12-21,,True,,durability after investing in content!!!,,
4129,1,Wonderful gotta get use to reading love it,5,2018-12-21,,True,,Buy one,,
4130,1,"Purchased a paperwhite kindle in July 2018. Its been 5 months and the battery is not holding a charge. It had a full charge at 5 PM, used sporadically through the evening, closed it up at midnight, battery dead at 8 AM. Had approx 7 hours if possible usage.",1,2018-12-21,,True,,Defective kindle battery,,
4131,1,Excellent!,5,2018-08-08,,True,,Saves money and time,,
4132,1,I just love it.  One of my favorite toys.,5,2018-08-08,,True,,Took it on two trips. Fits in my purse & so light weight. Love it.,,
4133,1,"Works very well. Battery doesn't last as long as my original Kindle, but this one has a backlight that the original did not have.",5,2018-08-08,,True,,Good reader,,
4134,1,Love how it is ready whenever I need to use and it fits into my small hand with little weight. Very relaxing on bad arthritis days.,5,2018-08-08,,True,,Small and lightweight,,
4135,1,"Bought for my 92 year old mom who has poor eyesight and loves to read.  It was easy for her to learn to use it and the brightness and large font makes it easy for her to use, even at night.",5,2018-08-08,,True,,Mom loves it!,,
4136,1,"I love everything about this Kindle Paperwhite. It has the backlight, there is no glare when I am outside during broad daylight, and battery last a week! I do not know how many books I can store onto the device itself but so far I have about 8 books downloaded onto my Kindle Paperwhite. It does need wifi to check out the Amazon/Kindle store and to download more books. Overall, perfect reading companion! USB does come with the Kindle Paperwhite.",5,2018-08-08,,True,,The Perfect Reading Companion,,
4137,1,Love it!,5,2018-08-08,,True,,The built in light is awesome!,,
4138,1,It's my first e-book reader and it's simply the best!! The display is gorgeous! It really feels like a book! It is more than I expected! I'm learning English!! Amazon did an excellent job design this,5,2018-08-08,,True,,I totally recommend it!,,
4139,1,"Lightweight, clear display...love the smaller size.",5,2018-08-08,,True,,Great product!,,
4140,1,I bought this kindle to replace a tablet that died.  I actually find the kindle to be slow to load and turn pages.  I have found more free titles on iBooks.  So I ended up buying another tablet after using the Kindle for a week.,1,2018-08-08,,True,,ended up buying a tablet anyway,,
4141,1,Refresh rate is just slow enough to be disruptive.  Menus system is confusing.  But it holds a charge and looks good once it is done rendering.,3,2018-08-14,,True,,Worth it if on sale,,
4142,1,"I Like it, but broblem with Arabic language in it.",4,2018-08-14,,True,,How I can add books out Amazon,,
4143,1,This is my second paperwhite.  I love the ability to read outdoors.,5,2018-08-14,,True,,Outdoor reading,,
4144,1,I love my Kindle Paper White...This is actually my second Kindle Paper White...I can't be without it...I read all the time...My favorite feature is the light..I can sleep in bed without the use of any other light...It's GREAT!!!! There's nothing better...,5,2018-08-14,2.0,True,,The size is perfect,,
4145,1,"Update 8/26/18: Not long after posting my original review, I received an email from Amazon Customer support.  Only, it wasn't really support for me, it was a defense of the Paperwhite. Evidently, my expectations of an e-reader were too high. I am so sad at how vastly UNDERwhelmed I am by this product. I am far more impressed with the case I bought. Sad. So, the new PW they sent does all the same nonsense as the first with the lovely addition of randomly turning on with a yellowish (sepia-looking) screen that is very difficult to read. The solution is to push the button and put the device in sleep mode and then wake it again. One always appreciates interruptions in the reading experience. Not. The reading experience is rubbish with this device. I'm keeping it because of the anti-glare, the backlighting, and I bought it on Prime Day, so I didn't pay the premium price.  Of course, what I did pay is far more than the device is actually worth. What disturbs me, is that I keep getting emails to answer questions about my &#34;refurbished&#34; PW. Huh? I didn't buy a refurbished. Nowhere in the process was anything mentioned about a refurbished device, and when they sent the replacement, I emphasized that I bough and paid for a new device, and I expected a new device as a replacement. I was told that I would indeed receive a new one (yes, I have the transcript of that chat session as proof). So, why the questions about a refurbished device?<br /><br />Original Review:<br />Seriously? How can a device that has one purpose for existence be so bad at that purpose? I've used Kindle apps on various phones and tablets and the reading experience has always been smooth. Turning a page was virtually unnoticeable. I love reading on my iPad mini, but I camp a lot and wanted to be able to read outside and not fight the glare--plus, the battery drains quickly on the mini. So, on Prime Day, I took advantage of the Paperwhite's lower price. I was so excited to get it. Love that it is no glare. But turning pages? What a joke! Every time I turn a page it pixelates in a &#34;fly out&#34; left sort of Powerpoint transition move. I turned on the page refresh to see if that made a difference, but it made it worse. I turned that off. I rebooted the device, and still...the ungainly page turn. It's so weird, a very brief pause and then the pixelation and finally the new page settles into place.  This all happens fairly quickly, but it's so noticeable. Can I download the Kindle App on the Paperwhite? LOL  The App is so much smoother.<br /><br />I called Amazon about the issue and they said there's something defective with the device. Fine, they sent another. About 15 minutes ago, I set it up. I downloaded my books. I turned a page...and, are you ready for it?...it pixelated!  Hey, Kindle Paperwhite,  Atari called and wants its pixels back. Evidently, this device with one purpose can't match the App.  I've tried using the lightest of touches to turn pages, and that does help, but really? One-handed reading (one of the PW's advertising enticements) isn't conducive to light touches. I will probably keep it against my better judgment, but save it only for camping trips when I'm reading outside.<br /><br />The battery on this is a huge plus. It definitely doesn't last weeks, but then I read a lot more than 30 minutes a day. In the summer it's more like 3 hours a day (sometimes more).  But even with that heavy reading, the battery still lasted a full week. That level of reading on my iPad Mini 4 will get me a day and a half before I have to charge. So, the battery life on the Paperwhite is excellent.  It's for that and the anti-glare that I'm giving it 2.5 stars rather than zero.<br /><br />It is lightweight, but once you add a protective case, that's no longer relevant. I did find a case I'm completely in love with and wish they made for iPad Mini 4. If only I loved the Paperwhite as much as I appreciate the case. Alas, earwax.<br /><br />Finally, the ads. They're on the lock screen. One ad every time the screen goes to sleep. BFD. I never even notice the ads. I look for the unlock screen arrow and swipe. Maybe because it's black and white, nothing really catches my attention. I noticed them on my old Kindle Fire, and actually bought a few books that popped up, and a KF case. The ads are a non-issue for me. Pixelation on the other hand...big issue. Ugh!<br /><br />Other people seem to be having a great experience with this device (or maybe they grew up with Atari and they just expect pixelation). What are the odds that I managed to receive two defective devices within a month or is this Amazon's new version of &#34;quality&#34;?",2,2018-08-14,,True,,Pixelation issues,,
4146,1,"I upgraded during a prime sale to this from a standard, entry level, kindle. I love the back lighting and that the size is the same that I can read it with one hand. A great device if you get it with a discount. Not sure it is worth it if it is full price and you have a basic kindle.",5,2018-08-14,,True,,Loved it more than I thought I would,,
